date,sl,offered,Aband,ASA,staff
3/4/2023 14:30,0.93,984,57,1.31,665
3/4/2023 14:45,0.79,1013,99,1.59,662
3/4/2023 15:00,0.86,1012,62,1.46,659
3/4/2023 15:15,0.96,991,33,1.05,676
3/4/2023 15:30,0.95,987,40,0.95,662
3/4/2023 15:45,0.93,928,49,1.18,654
3/4/2023 16:00,0.57,1034,95,1.8,660
3/4/2023 16:15,0.7,1045,93,1.62,701
3/4/2023 16:30,0.83,1106,61,1.47,695
3/4/2023 16:45,0.88,983,70,1.26,699
3/4/2023 17:00,0.58,1009,113,1.73,603
3/4/2023 17:15,0.83,1033,62,1.5,656
3/4/2023 17:30,0.96,1034,29,1.06,661
3/4/2023 17:45,0.95,872,26,0.58,647
3/4/2023 18:00,0.91,965,73,0.96,590
3/4/2023 18:15,0.92,892,64,0.8,584
3/4/2023 18:30,0.91,892,65,0.81,590
3/4/2023 18:45,0.94,806,40,0.63,587
3/4/2023 19:00,0.81,821,86,1.42,535
3/4/2023 19:15,0.82,875,121,1.49,515
3/4/2023 19:30,0.67,863,128,1.6,523
3/4/2023 19:45,0.55,833,129,1.75,525
3/4/2023 20:00,0.4,841,127,2,530
3/4/2023 20:15,0.43,870,150,1.94,540
3/4/2023 20:30,0.5,869,143,1.78,560
3/4/2023 20:45,0.88,679,57,1.03,565
3/4/2023 21:00,0.61,103,12,1.96,506
3/4/2023 21:15,1,0,0,0,154
3/5/2023 9:00,0.99,1226,4,0.2,650
3/5/2023 9:15,0.98,972,13,0.4,713
3/5/2023 9:30,0.99,944,3,0.41,710
3/5/2023 9:45,0.98,972,8,0.39,704
3/5/2023 10:00,0.98,1080,14,0.42,743
3/5/2023 10:15,0.95,1106,49,1.19,732
